uuid,tstamp,source,date,event_type,event_category,event_action,event_label,event_value,created_at,last_updated_at,location,id
1ad14dbf2f544596a26cce57a87373c0,2018-02-28 15:37:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/m/5fdb0549-9c0d-497f-b45e-4cc260887742/,19,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/5fdb0549-9c0d-497f-b45e-4cc260887742/,433
1ad14dbf2f544596a26cce57a87373c0,2018-02-28 15:38:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/m/5fdb0549-9c0d-497f-b45e-4cc260887742/,1,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/5fdb0549-9c0d-497f-b45e-4cc260887742/,434
1ad14dbf2f544596a26cce57a87373c0,2018-03-06 19:50:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/m/6020bda8-a660-43fb-9eb8-a9bb7d2ac7f3/,3070,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/6020bda8-a660-43fb-9eb8-a9bb7d2ac7f3/,435
1ad14dbf2f544596a26cce57a87373c0,2018-03-07 21:38:00,ga_pages,2018-03-07,event,app.meetnotes.co,view,/m/a12fd089-f8cb-40a4-87fd-0cf681aa8914/,4,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/a12fd089-f8cb-40a4-87fd-0cf681aa8914/,437
1ad14dbf2f544596a26cce57a87373c0,2018-03-07 18:07:00,ga_pages,2018-03-07,event,app.meetnotes.co,view,/m/bf0357e3-a818-49be-a813-7db14ccd83f2/,12654,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/bf0357e3-a818-49be-a813-7db14ccd83f2/,438
1ad14dbf2f544596a26cce57a87373c0,2018-02-28 22:16:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/m/e4e732e1-4755-4d01-844c-1aa7cfc80f89/,1,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/e4e732e1-4755-4d01-844c-1aa7cfc80f89/,439
1ad14dbf2f544596a26cce57a87373c0,2018-03-06 20:44:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/m/ffa03984-ced9-47f9-82db-6cdc866405e8/,52,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/ffa03984-ced9-47f9-82db-6cdc866405e8/,440
1ad14dbf2f544596a26cce57a87373c0,2018-03-06 20:45:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/m/ffa03984-ced9-47f9-82db-6cdc866405e8/,1539,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/ffa03984-ced9-47f9-82db-6cdc866405e8/,441
1ad14dbf2f544596a26cce57a87373c0,2018-02-28 22:16:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/onboarding/join-team/,3,2018-03-15 13:29:37,2018-03-15 13:29:37,/onboarding/join-team/,442
1ad14dbf2f544596a26cce57a87373c0,2018-03-06 20:08:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/onboarding/join-team/,7,2018-03-15 13:29:37,2018-03-15 13:29:37,/onboarding/join-team/,443
1ad14dbf2f544596a26cce57a87373c0,2018-03-06 20:42:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/onboarding/join-team/,3,2018-03-15 13:29:37,2018-03-15 13:29:37,/onboarding/join-team/,444
1ade1d09db5e4aec8a917519ea9dfc0b,2018-02-28 23:57:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/,32,2018-03-15 13:29:37,2018-03-15 13:29:37,/,446
1ade1d09db5e4aec8a917519ea9dfc0b,2018-03-05 22:59:00,ga_pages,2018-03-05,event,app.meetnotes.co,view,/,11,2018-03-15 13:29:37,2018-03-15 13:29:37,/,447
1ade1d09db5e4aec8a917519ea9dfc0b,2018-03-06 22:50:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/,15,2018-03-15 13:29:37,2018-03-15 13:29:37,/,448
1ade1d09db5e4aec8a917519ea9dfc0b,2018-03-06 23:02:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/,10,2018-03-15 13:29:37,2018-03-15 13:29:37,/,449
1ade1d09db5e4aec8a917519ea9dfc0b,2018-02-28 23:56:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/login/,14,2018-03-15 13:29:37,2018-03-15 13:29:37,/login/,450
1ade1d09db5e4aec8a917519ea9dfc0b,2018-03-06 23:03:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/m/00e1b9cd-b67e-415c-a4e0-61c82863c8c0/,1,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/00e1b9cd-b67e-415c-a4e0-61c82863c8c0/,451
1ade1d09db5e4aec8a917519ea9dfc0b,2018-03-09 18:26:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/m/00e1b9cd-b67e-415c-a4e0-61c82863c8c0/,1,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/00e1b9cd-b67e-415c-a4e0-61c82863c8c0/,452
1ade1d09db5e4aec8a917519ea9dfc0b,2018-02-28 23:57:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/m/62612dee-75b2-49a0-b337-6393bdd5ce55/,2,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/62612dee-75b2-49a0-b337-6393bdd5ce55/,454
1ade1d09db5e4aec8a917519ea9dfc0b,2018-03-01 19:13:00,ga_pages,2018-03-01,event,app.meetnotes.co,view,/m/62612dee-75b2-49a0-b337-6393bdd5ce55/,1264,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/62612dee-75b2-49a0-b337-6393bdd5ce55/,455
1ade1d09db5e4aec8a917519ea9dfc0b,2018-03-01 19:34:00,ga_pages,2018-03-01,event,app.meetnotes.co,view,/m/62612dee-75b2-49a0-b337-6393bdd5ce55/,3,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/62612dee-75b2-49a0-b337-6393bdd5ce55/,456
1ade1d09db5e4aec8a917519ea9dfc0b,2018-03-05 22:59:00,ga_pages,2018-03-05,event,app.meetnotes.co,view,/m/fab86103-6bf6-42fd-9346-666f2ecd1489/,1,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/fab86103-6bf6-42fd-9346-666f2ecd1489/,457
1ade1d09db5e4aec8a917519ea9dfc0b,2018-03-06 22:51:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/m/fab86103-6bf6-42fd-9346-666f2ecd1489/,698,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/fab86103-6bf6-42fd-9346-666f2ecd1489/,458
1bea746585ff440b8d798372117d3891,2018-02-28 08:09:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/+skip,4,2018-03-15 13:29:37,2018-03-15 13:29:37,/+skip,459
1bea746585ff440b8d798372117d3891,2018-02-28 08:09:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/onboarding/calendar/,3,2018-03-15 13:29:37,2018-03-15 13:29:37,/onboarding/calendar/,460
1bea746585ff440b8d798372117d3891,2018-02-28 08:09:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/onboarding/create-team/,17,2018-03-15 13:29:37,2018-03-15 13:29:37,/onboarding/create-team/,461
1bea746585ff440b8d798372117d3891,2018-02-28 08:09:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/onboarding/slack/,4,2018-03-15 13:29:37,2018-03-15 13:29:37,/onboarding/slack/,462
1bea746585ff440b8d798372117d3891,2018-02-28 08:09:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/team-invite/,6,2018-03-15 13:29:37,2018-03-15 13:29:37,/team-invite/,463
1c46bbfc67994114adba094bb2dcf36e,2018-03-05 15:41:00,ga_pages,2018-03-05,event,app.meetnotes.co,view,/+skip,3,2018-03-15 13:29:37,2018-03-15 13:29:37,/+skip,464
1c46bbfc67994114adba094bb2dcf36e,2018-03-05 15:41:00,ga_pages,2018-03-05,event,app.meetnotes.co,view,/?onboarding=true,20,2018-03-15 13:29:37,2018-03-15 13:29:37,/?onboarding=true,465
1c46bbfc67994114adba094bb2dcf36e,2018-03-05 15:41:00,ga_pages,2018-03-05,event,app.meetnotes.co,view,/onboarding/create-team/,9,2018-03-15 13:29:37,2018-03-15 13:29:37,/onboarding/create-team/,466
1c46bbfc67994114adba094bb2dcf36e,2018-03-05 15:40:00,ga_pages,2018-03-05,event,app.meetnotes.co,view,/onboarding/join-team/,4,2018-03-15 13:29:37,2018-03-15 13:29:37,/onboarding/join-team/,467
1c46bbfc67994114adba094bb2dcf36e,2018-03-05 15:41:00,ga_pages,2018-03-05,event,app.meetnotes.co,view,/team-invite/,34,2018-03-15 13:29:37,2018-03-15 13:29:37,/team-invite/,468
1cc3e65290b54a5e92dfe7aadd886514,2018-03-06 13:23:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/,4,2018-03-15 13:29:37,2018-03-15 13:29:37,/,469
1cc3e65290b54a5e92dfe7aadd886514,2018-03-06 13:22:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/+skip,3,2018-03-15 13:29:37,2018-03-15 13:29:37,/+skip,470
1cc3e65290b54a5e92dfe7aadd886514,2018-03-06 13:22:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/?onboarding=true,7,2018-03-15 13:29:37,2018-03-15 13:29:37,/?onboarding=true,471
1cc3e65290b54a5e92dfe7aadd886514,2018-03-06 13:23:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/action-items/,910,2018-03-15 13:29:37,2018-03-15 13:29:37,/action-items/,472
1cc3e65290b54a5e92dfe7aadd886514,2018-03-06 13:15:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/login/,3,2018-03-15 13:29:37,2018-03-15 13:29:37,/login/,473
1cc3e65290b54a5e92dfe7aadd886514,2018-03-06 13:22:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/m/c02e09fe-9eb3-49e9-a9dc-d162784f9e8a/,29,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/c02e09fe-9eb3-49e9-a9dc-d162784f9e8a/,474
1cc3e65290b54a5e92dfe7aadd886514,2018-03-06 13:22:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/onboarding/calendar/,11,2018-03-15 13:29:37,2018-03-15 13:29:37,/onboarding/calendar/,475
1cc3e65290b54a5e92dfe7aadd886514,2018-03-06 13:16:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/onboarding/create-team/,351,2018-03-15 13:29:37,2018-03-15 13:29:37,/onboarding/create-team/,476
1cc3e65290b54a5e92dfe7aadd886514,2018-03-06 13:15:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/signup/,19,2018-03-15 13:29:37,2018-03-15 13:29:37,/signup/,477
1cc3e65290b54a5e92dfe7aadd886514,2018-03-06 13:22:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/team-invite/,4,2018-03-15 13:29:37,2018-03-15 13:29:37,/team-invite/,478
1cc3e65290b54a5e92dfe7aadd886514,2018-03-06 13:16:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/verify-email/1cc3e652-90b5-4a5e-92df-e7aadd886514/,29,2018-03-15 13:29:37,2018-03-15 13:29:37,/verify-email/1cc3e652-90b5-4a5e-92df-e7aadd886514/,479
1d8f4121254f45baaf44ad1e073e0abb,2018-03-09 14:36:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/+follow-up,11,2018-03-15 13:29:37,2018-03-15 13:29:37,/+follow-up,480
1d8f4121254f45baaf44ad1e073e0abb,2018-03-09 14:33:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/login/?next=/m/0d005084-2f37-462f-af2b-e426c2ad22b1/,10,2018-03-15 13:29:37,2018-03-15 13:29:37,/login/?next=/m/0d005084-2f37-462f-af2b-e426c2ad22b1/,481
1d8f4121254f45baaf44ad1e073e0abb,2018-03-09 14:33:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/m/0d005084-2f37-462f-af2b-e426c2ad22b1/,147,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/0d005084-2f37-462f-af2b-e426c2ad22b1/,482
1d8f4121254f45baaf44ad1e073e0abb,2018-03-09 14:36:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/m/0d005084-2f37-462f-af2b-e426c2ad22b1/,42,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/0d005084-2f37-462f-af2b-e426c2ad22b1/,483
208f4c49a5814ff3a1d6ae67003338ef,2018-03-07 23:06:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/,7,2018-03-15 13:29:37,2018-03-15 13:29:37,/,484
208f4c49a5814ff3a1d6ae67003338ef,2018-03-07 23:16:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/,14,2018-03-15 13:29:37,2018-03-15 13:29:37,/,485
208f4c49a5814ff3a1d6ae67003338ef,2018-03-08 11:48:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/,1586,2018-03-15 13:29:37,2018-03-15 13:29:37,/,486
208f4c49a5814ff3a1d6ae67003338ef,2018-03-08 12:15:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/,13,2018-03-15 13:29:37,2018-03-15 13:29:37,/,487
208f4c49a5814ff3a1d6ae67003338ef,2018-03-08 12:23:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/,15,2018-03-15 13:29:37,2018-03-15 13:29:37,/,488
208f4c49a5814ff3a1d6ae67003338ef,2018-03-09 11:05:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/,9,2018-03-15 13:29:37,2018-03-15 13:29:37,/,489
208f4c49a5814ff3a1d6ae67003338ef,2018-03-07 23:16:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/action-items/,4,2018-03-15 13:29:37,2018-03-15 13:29:37,/action-items/,490
208f4c49a5814ff3a1d6ae67003338ef,2018-03-06 16:04:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/login/?next=/m/bb680f8a-c773-4aa1-a4b6-ee44046f212b/,12,2018-03-15 13:29:37,2018-03-15 13:29:37,/login/?next=/m/bb680f8a-c773-4aa1-a4b6-ee44046f212b/,491
208f4c49a5814ff3a1d6ae67003338ef,2018-03-08 11:14:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/m/068c1254-a939-4c0f-a88f-f98c324a211d/,2057,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/068c1254-a939-4c0f-a88f-f98c324a211d/,492
208f4c49a5814ff3a1d6ae67003338ef,2018-03-08 11:48:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/m/068c1254-a939-4c0f-a88f-f98c324a211d/,5,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/068c1254-a939-4c0f-a88f-f98c324a211d/,493
208f4c49a5814ff3a1d6ae67003338ef,2018-03-08 12:15:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/m/068c1254-a939-4c0f-a88f-f98c324a211d/,473,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/068c1254-a939-4c0f-a88f-f98c324a211d/,494
208f4c49a5814ff3a1d6ae67003338ef,2018-03-09 11:05:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/m/457a13b1-44b6-41d6-b5b4-b707ae3816ca/,2,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/457a13b1-44b6-41d6-b5b4-b707ae3816ca/,495
208f4c49a5814ff3a1d6ae67003338ef,2018-03-07 23:07:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/m/5e331eb5-7967-4689-a5a9-0382fea5c9c1/,545,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/5e331eb5-7967-4689-a5a9-0382fea5c9c1/,496
208f4c49a5814ff3a1d6ae67003338ef,2018-03-08 12:14:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/m/5e331eb5-7967-4689-a5a9-0382fea5c9c1/,9,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/5e331eb5-7967-4689-a5a9-0382fea5c9c1/,497
208f4c49a5814ff3a1d6ae67003338ef,2018-03-08 12:15:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/m/5e331eb5-7967-4689-a5a9-0382fea5c9c1/,10,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/5e331eb5-7967-4689-a5a9-0382fea5c9c1/,498
208f4c49a5814ff3a1d6ae67003338ef,2018-03-06 16:04:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/m/bb680f8a-c773-4aa1-a4b6-ee44046f212b/,5,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/bb680f8a-c773-4aa1-a4b6-ee44046f212b/,500
208f4c49a5814ff3a1d6ae67003338ef,2018-03-07 09:30:00,ga_pages,2018-03-07,event,app.meetnotes.co,view,/m/bb680f8a-c773-4aa1-a4b6-ee44046f212b/,4,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/bb680f8a-c773-4aa1-a4b6-ee44046f212b/,501
208f4c49a5814ff3a1d6ae67003338ef,2018-03-07 23:06:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/m/bb680f8a-c773-4aa1-a4b6-ee44046f212b/,22,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/bb680f8a-c773-4aa1-a4b6-ee44046f212b/,502
208f4c49a5814ff3a1d6ae67003338ef,2018-03-08 12:23:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/settings/account/profile/,9,2018-03-15 13:29:37,2018-03-15 13:29:37,/settings/account/profile/,503
21b45ac5e79445de9dfb4409fba6b57b,2018-02-28 11:23:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/onboarding/calendar/,53,2018-03-15 13:29:37,2018-03-15 13:29:37,/onboarding/calendar/,504
21b45ac5e79445de9dfb4409fba6b57b,2018-02-28 11:24:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/onboarding/calendar/,1,2018-03-15 13:29:37,2018-03-15 13:29:37,/onboarding/calendar/,505
21b45ac5e79445de9dfb4409fba6b57b,2018-02-28 11:23:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/onboarding/create-team/,14,2018-03-15 13:29:37,2018-03-15 13:29:37,/onboarding/create-team/,506
2532de9463e2439e90fd6e4195691bfe,2018-02-28 23:32:00,ga_pages,2018-03-01,event,app.meetnotes.co,view,/,4,2018-03-15 13:29:37,2018-03-15 13:29:37,/,507
2532de9463e2439e90fd6e4195691bfe,2018-03-05 22:39:00,ga_pages,2018-03-05,event,app.meetnotes.co,view,/,13,2018-03-15 13:29:37,2018-03-15 13:29:37,/,508
2532de9463e2439e90fd6e4195691bfe,2018-03-06 17:33:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/,3,2018-03-15 13:29:37,2018-03-15 13:29:37,/,509
2532de9463e2439e90fd6e4195691bfe,2018-03-06 19:52:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/,3,2018-03-15 13:29:37,2018-03-15 13:29:37,/,510
2532de9463e2439e90fd6e4195691bfe,2018-03-07 15:18:00,ga_pages,2018-03-07,event,app.meetnotes.co,view,/,21,2018-03-15 13:29:37,2018-03-15 13:29:37,/,511
2532de9463e2439e90fd6e4195691bfe,2018-03-07 15:19:00,ga_pages,2018-03-07,event,app.meetnotes.co,view,/,5,2018-03-15 13:29:37,2018-03-15 13:29:37,/,512
2532de9463e2439e90fd6e4195691bfe,2018-02-28 21:35:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/login/?next=/m/e4e732e1-4755-4d01-844c-1aa7cfc80f89/,11,2018-03-15 13:29:37,2018-03-15 13:29:37,/login/?next=/m/e4e732e1-4755-4d01-844c-1aa7cfc80f89/,513
2532de9463e2439e90fd6e4195691bfe,2018-03-05 22:39:00,ga_pages,2018-03-05,event,app.meetnotes.co,view,/m/6020bda8-a660-43fb-9eb8-a9bb7d2ac7f3/,48,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/6020bda8-a660-43fb-9eb8-a9bb7d2ac7f3/,514
2532de9463e2439e90fd6e4195691bfe,2018-03-06 17:33:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/m/6020bda8-a660-43fb-9eb8-a9bb7d2ac7f3/,8321,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/6020bda8-a660-43fb-9eb8-a9bb7d2ac7f3/,515
2532de9463e2439e90fd6e4195691bfe,2018-03-06 19:52:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/m/6020bda8-a660-43fb-9eb8-a9bb7d2ac7f3/,283,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/6020bda8-a660-43fb-9eb8-a9bb7d2ac7f3/,516
2532de9463e2439e90fd6e4195691bfe,2018-02-28 23:32:00,ga_pages,2018-03-01,event,app.meetnotes.co,view,/m/a12fd089-f8cb-40a4-87fd-0cf681aa8914/,1,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/a12fd089-f8cb-40a4-87fd-0cf681aa8914/,517
2532de9463e2439e90fd6e4195691bfe,2018-03-07 15:18:00,ga_pages,2018-03-07,event,app.meetnotes.co,view,/m/a12fd089-f8cb-40a4-87fd-0cf681aa8914/,81,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/a12fd089-f8cb-40a4-87fd-0cf681aa8914/,518
2532de9463e2439e90fd6e4195691bfe,2018-02-28 21:35:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/m/e4e732e1-4755-4d01-844c-1aa7cfc80f89/,7007,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/e4e732e1-4755-4d01-844c-1aa7cfc80f89/,519
2532de9463e2439e90fd6e4195691bfe,2018-03-07 15:20:00,ga_pages,2018-03-07,event,app.meetnotes.co,view,/m/e4e732e1-4755-4d01-844c-1aa7cfc80f89/,1512,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/e4e732e1-4755-4d01-844c-1aa7cfc80f89/,520
2532de9463e2439e90fd6e4195691bfe,2018-03-07 15:18:00,ga_pages,2018-03-07,event,app.meetnotes.co,view,/m/f347eeb4-1d8a-4a63-a88e-eebb7efec868/,11,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/f347eeb4-1d8a-4a63-a88e-eebb7efec868/,521
2532de9463e2439e90fd6e4195691bfe,2018-03-07 22:31:00,ga_pages,2018-03-07,event,app.meetnotes.co,view,/m/f347eeb4-1d8a-4a63-a88e-eebb7efec868/,1,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/f347eeb4-1d8a-4a63-a88e-eebb7efec868/,522
26738a0a50194307981df513c7423b12,2018-02-28 00:31:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/login/,7,2018-03-15 13:29:37,2018-03-15 13:29:37,/login/,523
2706888a62134d99bee2e19bac9038e2,2018-03-08 21:25:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/,15,2018-03-15 13:29:37,2018-03-15 13:29:37,/,524
2706888a62134d99bee2e19bac9038e2,2018-03-08 22:20:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/,2,2018-03-15 13:29:37,2018-03-15 13:29:37,/,525
2706888a62134d99bee2e19bac9038e2,2018-03-08 22:21:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/,19,2018-03-15 13:29:37,2018-03-15 13:29:37,/,526
2706888a62134d99bee2e19bac9038e2,2018-03-08 22:22:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/,7,2018-03-15 13:29:37,2018-03-15 13:29:37,/,527
2706888a62134d99bee2e19bac9038e2,2018-03-08 21:24:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/login/?next=/m/adc967ba-c9a3-46a4-b182-be41454b53b1/,71,2018-03-15 13:29:37,2018-03-15 13:29:37,/login/?next=/m/adc967ba-c9a3-46a4-b182-be41454b53b1/,528
2706888a62134d99bee2e19bac9038e2,2018-03-08 21:25:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/m/da8775b9-7d14-40ad-9004-180b1e3bad73/,3311,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/da8775b9-7d14-40ad-9004-180b1e3bad73/,530
2706888a62134d99bee2e19bac9038e2,2018-03-08 22:20:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/m/da8775b9-7d14-40ad-9004-180b1e3bad73/,51,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/da8775b9-7d14-40ad-9004-180b1e3bad73/,531
2706888a62134d99bee2e19bac9038e2,2018-03-08 22:22:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/m/da8775b9-7d14-40ad-9004-180b1e3bad73/,9,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/da8775b9-7d14-40ad-9004-180b1e3bad73/,532
27efcc9e037646acbcbfe2eaa7993a23,2018-03-05 14:23:00,ga_pages,2018-03-05,event,app.meetnotes.co,view,/,71,2018-03-15 13:29:37,2018-03-15 13:29:37,/,533
27efcc9e037646acbcbfe2eaa7993a23,2018-03-05 14:24:00,ga_pages,2018-03-05,event,app.meetnotes.co,view,/action-items/,19,2018-03-15 13:29:37,2018-03-15 13:29:37,/action-items/,534
27efcc9e037646acbcbfe2eaa7993a23,2018-03-05 14:21:00,ga_pages,2018-03-05,event,app.meetnotes.co,view,/m/38b2b88d-0ccd-4e0b-b3e5-bbdcec681e57/,140,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/38b2b88d-0ccd-4e0b-b3e5-bbdcec681e57/,535
2bc86b77f8174921851d3b0d86430bfe,2018-03-06 14:31:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/m/1c56c1c7-948d-410f-8bae-cf7d63004792/,12,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/1c56c1c7-948d-410f-8bae-cf7d63004792/,536
2bc86b77f8174921851d3b0d86430bfe,2018-02-28 13:07:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/m/23bbdae9-529e-4579-a483-ccc16f1334ba/,77,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/23bbdae9-529e-4579-a483-ccc16f1334ba/,538
2bc86b77f8174921851d3b0d86430bfe,2018-03-08 12:31:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/m/b6dfd8f6-6aab-4ea7-8b29-5219f7b0fb0c/,109,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/b6dfd8f6-6aab-4ea7-8b29-5219f7b0fb0c/,539
2c71ed618c804651ac7be9475ddcfdcb,2018-03-02 16:18:00,ga_pages,2018-03-02,event,app.meetnotes.co,view,/,9,2018-03-15 13:29:37,2018-03-15 13:29:37,/,542
2c71ed618c804651ac7be9475ddcfdcb,2018-03-02 16:19:00,ga_pages,2018-03-02,event,app.meetnotes.co,view,/,27,2018-03-15 13:29:37,2018-03-15 13:29:37,/,543
2c71ed618c804651ac7be9475ddcfdcb,2018-03-02 16:20:00,ga_pages,2018-03-02,event,app.meetnotes.co,view,/,7,2018-03-15 13:29:37,2018-03-15 13:29:37,/,544
2c71ed618c804651ac7be9475ddcfdcb,2018-03-02 16:21:00,ga_pages,2018-03-02,event,app.meetnotes.co,view,/,27,2018-03-15 13:29:37,2018-03-15 13:29:37,/,545
2c71ed618c804651ac7be9475ddcfdcb,2018-03-02 16:23:00,ga_pages,2018-03-02,event,app.meetnotes.co,view,/,29,2018-03-15 13:29:37,2018-03-15 13:29:37,/,546
2c71ed618c804651ac7be9475ddcfdcb,2018-03-02 16:24:00,ga_pages,2018-03-02,event,app.meetnotes.co,view,/,7,2018-03-15 13:29:37,2018-03-15 13:29:37,/,547
2c71ed618c804651ac7be9475ddcfdcb,2018-03-02 16:25:00,ga_pages,2018-03-02,event,app.meetnotes.co,view,/,1,2018-03-15 13:29:37,2018-03-15 13:29:37,/,548
2c71ed618c804651ac7be9475ddcfdcb,2018-03-02 16:26:00,ga_pages,2018-03-02,event,app.meetnotes.co,view,/,1776,2018-03-15 13:29:37,2018-03-15 13:29:37,/,549
2c71ed618c804651ac7be9475ddcfdcb,2018-03-02 16:56:00,ga_pages,2018-03-02,event,app.meetnotes.co,view,/,5,2018-03-15 13:29:37,2018-03-15 13:29:37,/,550
